id,First_pokemon,Second_pokemon,Winner
23315,268,551,551
23316,26,738,26
23317,644,752,752
23318,732,131,732
23319,688,304,688
23320,284,624,284
23321,97,330,330
23322,92,15,92
23323,570,796,570
23324,2,191,2
23325,319,762,319
23326,367,389,367
23327,267,502,502
23328,761,523,523
23329,538,502,538
23330,88,546,546
23331,374,335,335
23332,62,507,62
23333,481,571,481
23334,242,542,542
23335,2,774,2
23336,403,763,403
23337,262,39,39
23338,80,251,80
23339,334,653,334
23340,196,623,623
23341,99,328,99
23342,430,780,430
23343,68,163,163
23344,251,89,89
23345,372,65,65
23346,298,191,298
23347,234,97,234
23348,462,303,462
23349,190,195,195
23350,796,54,796
23351,96,758,758
23352,116,554,554
23353,205,441,205
23354,569,309,569
23355,257,47,257
23356,95,27,27
23357,648,220,648
23358,260,358,260
23359,73,55,55
23360,593,49,593
23361,302,718,718
23362,149,567,567
23363,498,472,472
23364,787,592,592
23365,664,597,597
23366,577,465,465
23367,719,170,170
23368,749,228,228
23369,412,221,412
23370,750,665,665
23371,503,380,503
23372,69,698,698
23373,42,49,42
23374,161,442,161
23375,341,690,341
23376,281,795,795
23377,224,308,224
23378,71,383,71
23379,731,176,731
23380,586,102,586
23381,696,384,384
23382,178,214,214
23383,538,225,225
23384,261,154,154
23385,667,389,667
23386,341,21,341
23387,89,721,721
23388,698,281,698
23389,522,129,522
23390,313,346,313
23391,129,580,129
23392,44,635,635
23393,731,356,731
23394,204,462,204
23395,39,753,39
23396,639,247,247
23397,380,504,380
23398,564,639,564
23399,291,259,259
23400,511,310,511
23401,411,277,277
23402,774,637,637
23403,306,29,306
23404,325,312,325
23405,116,654,654
23406,93,695,93
23407,515,526,526
23408,553,476,553
23409,493,526,526
23410,229,158,158
23411,252,239,239
23412,783,392,392
23413,323,604,604
23414,678,776,776
23415,765,498,498
23416,616,425,616
23417,151,73,151
23418,538,518,518
23419,482,172,172
23420,772,84,772
23421,537,38,537
23422,564,203,203
23423,775,200,200
23424,609,146,146
23425,513,225,513
23426,286,86,286
23427,564,493,493
23428,450,157,157
23429,342,788,342
23430,620,390,620
23431,331,29,331
23432,485,743,743
23433,16,352,16
23434,375,61,61
23435,798,514,798
23436,780,448,448
23437,474,769,474
23438,574,762,574
23439,42,275,275
23440,404,32,32
23441,517,336,336
23442,394,162,394
23443,317,324,324
23444,585,143,143
23445,314,517,314
23446,127,684,684
23447,517,88,517
23448,407,190,190
23449,7,799,7
23450,564,570,570
23451,463,739,463
23452,790,675,675
23453,758,192,758
23454,366,602,366
23455,702,226,702
23456,196,112,112
23457,455,624,455
23458,346,405,405
23459,526,749,749
23460,715,568,715
23461,191,418,191
23462,554,439,554
23463,603,230,603
23464,305,191,305
23465,397,520,520
23466,543,179,543
23467,423,221,423
23468,635,604,635
23469,267,182,267
23470,211,390,211
23471,552,517,552
23472,263,576,263
23473,150,519,519
23474,475,470,475
23475,4,320,4
23476,18,350,350
23477,537,338,537
23478,672,536,536
23479,498,79,498
23480,53,578,53
23481,610,698,610
23482,661,707,707
23483,726,775,726
23484,412,477,477
23485,16,411,16
23486,461,463,461
23487,3,401,3
23488,201,155,155
23489,551,671,551
23490,393,750,750
23491,354,624,354
23492,588,392,588
23493,337,586,337
23494,96,631,631
23495,522,150,522
23496,249,182,249
23497,487,597,597
23498,282,604,604
23499,514,266,514
23500,393,439,393
23501,15,774,774
23502,373,559,373
23503,612,72,72
23504,462,451,451
23505,331,667,667
23506,574,1,574
23507,580,740,740
23508,667,24,24
23509,436,522,522
23510,527,88,527
23511,738,60,60
23512,671,657,671
23513,151,783,151
23514,84,264,264
23515,26,430,430
23516,315,201,315
23517,793,432,432
23518,404,184,184
23519,330,665,330
23520,702,680,702
23521,477,553,477
23522,259,286,259
23523,781,471,781
23524,468,38,38
23525,367,275,275
23526,8,140,8
23527,689,76,689
23528,409,649,649
23529,105,610,610
23530,749,689,689
23531,386,742,742
23532,647,646,646
23533,584,631,631
23534,781,613,613
23535,773,36,773
23536,298,8,8
23537,338,18,338
23538,542,626,542
23539,79,4,4
23540,506,380,380
23541,59,298,59
23542,207,737,737
23543,84,733,84
23544,91,351,351
23545,577,434,434
23546,792,89,792
23547,736,298,736
23548,1,161,161
23549,604,537,537
23550,472,359,472
23551,543,195,543
23552,767,418,418
23553,151,87,151
23554,297,537,537
23555,295,288,288
23556,538,5,538
23557,102,380,102
23558,557,656,557
23559,696,617,696
23560,84,104,84
23561,156,493,493
23562,665,581,581
23563,190,294,294
23564,760,581,581
23565,134,680,134
23566,344,140,344
23567,477,101,101
23568,248,194,248
23569,172,212,212
23570,260,404,260
23571,592,518,518
23572,64,706,706
23573,248,638,248
23574,694,82,694
23575,400,401,401
23576,600,310,600
23577,324,321,324
23578,74,59,59
23579,673,131,131
23580,754,195,195
23581,141,415,141
23582,95,382,382
23583,233,684,684
23584,26,310,26
23585,280,225,280
23586,52,725,725
23587,320,77,320
23588,386,21,21
23589,701,504,701
23590,685,155,155
23591,365,393,393
23592,140,589,140
23593,605,581,581
23594,748,214,214
23595,410,706,410
23596,442,311,311
23597,237,683,683
23598,315,128,128
23599,68,563,563
23600,124,39,124
23601,480,627,627
23602,352,414,414
23603,119,591,119
23604,206,684,684
23605,290,313,313
23606,572,465,572
23607,75,376,376
23608,473,600,473
23609,2,457,457
23610,568,185,568
23611,415,75,75
23612,609,190,609
23613,9,603,9
23614,18,153,153
23615,739,426,739
23616,688,357,357
23617,534,698,534
23618,453,415,453
23619,334,735,735
23620,529,654,654
23621,394,110,110
23622,423,631,423
23623,242,588,588
23624,320,722,320
23625,750,757,757
23626,34,371,371
23627,546,251,546
23628,798,700,700
23629,262,181,181
23630,352,4,4
23631,776,626,776
23632,267,115,115
23633,512,600,600
23634,189,448,448
23635,704,388,704
23636,794,456,794
23637,253,327,327
23638,629,451,629
23639,423,538,538
23640,348,316,316
23641,455,616,616
23642,645,474,474
23643,759,5,5
23644,354,271,271
23645,264,247,264
23646,15,574,574
23647,651,301,651
23648,56,649,56
23649,293,49,293
23650,310,436,436
23651,294,371,371
23652,323,695,323
23653,707,521,521
23654,390,137,137
23655,238,500,500
23656,757,284,284
23657,43,86,86
23658,511,251,511
23659,584,157,157
23660,500,543,543
23661,661,445,445
23662,492,384,384
23663,622,375,622
23664,172,343,172
23665,81,350,350
23666,610,775,610
23667,229,129,129
23668,672,300,300
23669,583,326,583
23670,517,289,517
23671,678,754,754
23672,768,85,85
23673,530,132,530
23674,709,215,709
23675,51,57,51
23676,82,352,352
23677,240,313,313
23678,52,199,199
23679,488,624,488
23680,372,717,717
23681,197,393,393
23682,755,76,755
23683,82,798,798
23684,789,256,256
23685,294,291,291
23686,75,785,785
23687,754,337,754
23688,613,499,499
23689,513,26,513
23690,344,214,214
23691,118,77,77
23692,797,151,797
23693,25,145,25
23694,209,758,209
23695,417,508,508
23696,130,440,130
23697,548,394,394
23698,133,567,133
23699,639,628,628
23700,575,170,170
23701,137,435,137
23702,763,574,574
23703,427,334,427
23704,146,222,146
23705,323,209,209
23706,716,49,716
23707,345,320,320
23708,574,69,574
23709,590,11,590
23710,490,353,490
23711,702,121,702
23712,230,638,230
23713,123,506,123
23714,79,642,79
23715,738,196,196
23716,346,82,346
23717,440,516,440
23718,305,694,694
23719,244,793,793
23720,653,370,370
23721,754,601,601
23722,265,470,265
23723,646,627,627
23724,219,660,660
23725,609,405,405
23726,397,355,355
23727,507,238,507
23728,333,426,426
23729,252,645,645
23730,592,746,746
23731,730,791,730
23732,214,730,214
23733,207,445,445
23734,653,311,311
23735,663,146,663
23736,672,151,672
23737,411,417,417
23738,190,268,268
23739,50,549,549
23740,778,118,778
23741,549,139,139
23742,137,460,137
23743,745,721,745
23744,766,15,766
23745,499,641,499
23746,212,24,24
23747,164,9,164
23748,571,619,571
23749,178,363,178
23750,47,238,47
23751,20,227,20
23752,171,480,480
23753,637,203,637
23754,338,664,338
23755,259,315,259
23756,473,352,473
23757,137,526,526
23758,402,308,308
23759,600,464,600
23760,792,162,792
23761,344,635,635
23762,657,344,344
23763,551,601,551
23764,198,226,198
23765,499,402,499
23766,675,330,330
23767,219,63,63
23768,121,146,146
23769,420,241,420
23770,307,149,307
23771,381,446,446
23772,773,455,773
23773,151,103,103
23774,780,58,58
23775,247,558,247
23776,699,447,699
23777,440,519,519
23778,623,298,623
23779,237,449,449
23780,506,412,412
23781,85,332,85
23782,86,264,264
23783,518,311,518
23784,648,442,648
23785,444,73,444
23786,586,444,444
23787,363,408,408
23788,454,672,454
23789,180,652,180
23790,370,36,370
23791,327,155,155
23792,388,165,165
23793,609,638,638
23794,471,42,42
23795,630,195,630
23796,186,705,705
23797,195,278,278
23798,412,690,690
23799,58,550,550
23800,607,242,607
23801,599,654,654
23802,288,220,288
23803,289,440,440
23804,82,272,272
23805,38,485,485
23806,503,786,786
23807,270,777,270
23808,432,561,432
23809,505,664,505
23810,64,31,31
23811,552,29,552
23812,512,205,512
23813,488,496,496
23814,335,206,206
23815,17,161,161
23816,443,741,443
23817,465,510,465
23818,613,91,613
23819,410,629,410
23820,7,635,635
23821,344,492,344
23822,480,94,480
23823,251,488,251
23824,79,103,103
23825,408,263,263
23826,457,374,374
23827,708,710,710
23828,335,179,179
23829,49,636,636
23830,622,566,622
23831,170,478,478
23832,22,320,22
23833,40,429,429
23834,369,660,369
23835,386,54,54
23836,547,509,547
23837,23,631,23
23838,241,606,606
23839,500,789,500
23840,607,584,584
23841,591,663,663
23842,291,203,291
23843,405,57,405
23844,791,29,29
23845,611,531,531
23846,148,248,248
23847,208,523,523
23848,693,347,693
23849,300,484,300
23850,118,485,485
23851,353,303,303
23852,435,307,307
23853,609,460,460
23854,258,432,432
23855,608,47,608
23856,293,141,141
23857,319,143,143
23858,594,108,108
23859,56,116,56
23860,230,431,431
23861,515,583,583
23862,392,277,392
23863,145,248,248
23864,134,373,134
23865,572,351,572
23866,641,217,217
23867,389,738,738
23868,367,242,367
23869,407,150,407
23870,567,334,567
23871,273,24,24
23872,567,448,448
23873,126,414,414
23874,755,695,755
23875,540,24,24
23876,606,687,687
23877,604,588,588
23878,503,438,438
23879,564,686,686
23880,255,130,130
23881,477,749,749
23882,239,559,559
23883,666,155,155
23884,47,435,47
23885,35,61,61
23886,327,3,3
23887,355,539,539
23888,464,187,187
23889,226,793,793
23890,287,615,287
23891,713,583,583
23892,214,675,214
23893,371,213,371
23894,230,244,244
23895,7,709,709
23896,624,443,443
23897,567,790,567
23898,704,672,704
23899,664,495,495
23900,87,668,668
23901,266,737,737
23902,526,307,307
23903,427,714,427
23904,624,200,200
23905,222,706,706
23906,355,497,355
23907,61,245,61
23908,553,489,553
23909,754,356,754
23910,704,311,704
23911,634,238,634
23912,225,148,148
23913,129,445,129
23914,457,387,387
23915,45,788,788
23916,443,321,443
23917,759,492,759
23918,510,186,186
23919,405,631,631
23920,699,164,164
23921,287,329,287
23922,28,670,670
23923,507,311,311
23924,285,173,173
23925,125,340,340
23926,186,353,353
23927,194,577,194
23928,631,512,631
23929,688,27,27
23930,343,120,343
23931,68,272,272
23932,671,342,342
23933,474,568,568
23934,649,285,649
23935,395,92,92
23936,675,376,376
23937,304,278,278
23938,324,223,223
23939,270,5,270
23940,267,600,600
23941,486,481,481
23942,187,120,120
23943,349,689,349
23944,705,134,705
23945,84,604,84
23946,506,180,180
23947,557,285,557
23948,558,325,325
23949,56,656,656
23950,620,445,620
23951,352,325,352
23952,514,638,638
23953,262,546,546
23954,464,341,341
23955,515,247,247
23956,651,706,651
23957,187,75,187
23958,788,514,514
23959,703,652,703
23960,483,473,483
23961,151,231,151
23962,519,428,428
23963,269,393,393
23964,373,312,312
23965,508,114,508
23966,704,581,704
23967,641,98,98
23968,738,18,738
23969,383,298,383
23970,26,765,26
23971,58,783,783
23972,373,629,629
23973,435,83,435
23974,472,574,472
23975,270,140,270
23976,506,733,506
23977,167,606,606
23978,76,199,199
23979,276,79,276
23980,141,169,141
23981,50,16,16
23982,733,163,163
23983,53,157,157
23984,384,672,384
23985,77,617,617
23986,143,728,143
23987,495,347,495
23988,610,342,342
23989,360,244,244
23990,750,248,248
23991,607,349,349
23992,493,747,747
23993,520,466,466
23994,35,56,56
23995,9,293,9
23996,344,701,701
23997,186,355,355
23998,159,163,163
23999,237,796,796
24000,418,416,418
24001,243,19,19
24002,361,467,467
24003,631,282,631
24004,683,520,520
24005,431,211,431
24006,796,747,747
24007,514,705,705
24008,628,356,628
24009,315,686,686
24010,658,721,658
24011,731,255,731
24012,222,719,222
24013,620,425,425
24014,440,687,687
24015,727,600,727
24016,646,758,646
24017,770,797,797
24018,372,604,372
24019,413,748,748
24020,549,256,549
24021,254,746,254
24022,386,750,750
24023,167,584,167
24024,8,424,8
24025,193,444,444
24026,720,94,720
24027,86,77,77
24028,302,85,85
24029,386,241,386
24030,206,38,206
24031,689,21,689
24032,307,441,307
24033,662,783,662
24034,684,340,340
24035,131,614,614
24036,38,626,38
24037,495,595,495
24038,208,287,208
24039,350,500,350
24040,788,645,645
24041,667,745,745
24042,697,386,697
24043,595,401,401
24044,563,512,512
24045,339,363,339
24046,283,36,283
24047,627,159,627
24048,9,192,9
24049,338,465,465
24050,257,339,339
24051,561,594,561
24052,351,551,551
24053,520,395,520
24054,314,138,138
24055,550,199,550
24056,283,181,181
24057,341,28,28
24058,569,290,569
24059,63,732,732
24060,406,566,406
24061,569,630,569
24062,645,452,645
24063,242,22,22
24064,537,525,537
24065,79,483,483
24066,486,792,792
24067,165,356,165
24068,232,570,570
24069,716,428,428
24070,334,614,614
24071,610,382,610
24072,7,91,7
24073,427,567,427
24074,686,185,185
24075,529,217,217
24076,434,400,400
24077,512,476,512
24078,369,134,134
24079,646,633,633
24080,779,212,212
24081,795,460,795
24082,786,572,572
24083,222,350,350
24084,546,596,546
24085,798,454,454
24086,202,407,202
24087,692,518,518
24088,551,737,737
24089,706,469,706
24090,710,147,710
24091,680,382,680
24092,111,497,497
24093,124,3,124
24094,520,570,570
24095,692,733,692
24096,215,324,324
24097,762,242,242
24098,542,276,276
24099,420,780,420
24100,328,201,201
24101,417,202,202
24102,121,688,688
24103,251,170,170
24104,184,755,184
24105,690,689,690
24106,59,107,59
24107,244,102,102
24108,351,296,296
24109,446,498,498
24110,230,615,230
24111,445,799,799
24112,211,630,630
24113,676,49,676
24114,170,724,724
24115,242,342,342
24116,668,577,668
24117,91,404,91
24118,401,492,401
24119,339,702,702
24120,490,653,490
24121,769,401,401
24122,5,733,5
24123,334,331,334
24124,163,379,163
24125,427,81,427
24126,681,762,681
24127,611,208,611
24128,583,510,583
24129,98,733,98
24130,686,237,686
24131,762,20,20
24132,204,607,204
24133,532,119,119
24134,528,665,528
24135,416,244,244
24136,60,459,60
24137,6,542,542
24138,714,241,714
24139,404,102,102
24140,418,15,418
24141,567,394,394
24142,88,627,627
24143,158,427,427
24144,499,480,499
24145,636,223,223
24146,370,210,370
24147,673,465,465
24148,403,49,403
24149,456,682,682
24150,453,736,453
24151,537,599,537
24152,423,764,423
24153,719,538,538
24154,549,77,549
24155,724,125,724
24156,643,732,732
24157,218,13,13
24158,388,294,388
24159,575,140,140
24160,102,685,685
24161,625,629,629
24162,210,463,463
24163,493,323,493
24164,220,380,380
24165,23,176,23
24166,437,140,437
24167,708,125,125
24168,797,500,797
24169,635,26,635
24170,338,21,338
24171,13,85,85
24172,730,38,730
24173,151,134,134
24174,512,457,457
24175,386,775,386
24176,437,510,437
24177,132,695,695
24178,489,666,666
24179,546,83,546
24180,708,450,708
24181,64,1,64
24182,389,716,716
24183,619,391,619
24184,627,704,704
24185,631,73,631
24186,369,711,711
24187,412,776,776
24188,362,631,362
24189,428,620,428
24190,729,244,244
24191,540,538,540
24192,594,749,749
24193,658,673,658
24194,142,497,142
24195,612,281,612
24196,470,748,748
24197,30,613,30
24198,797,276,276
24199,402,744,744
24200,668,560,560
24201,247,188,247
24202,560,240,560
24203,157,416,157
24204,629,47,629
24205,543,181,181
24206,748,412,748
24207,161,382,382
24208,711,721,711
24209,432,186,432
24210,206,600,600
24211,609,138,138
24212,632,505,505
24213,653,215,215
24214,382,496,496
24215,289,3,3
24216,576,311,576
24217,662,673,673
24218,575,363,575
24219,14,175,175
24220,173,766,766
24221,512,750,750
24222,455,127,127
24223,632,376,632
24224,165,549,165
24225,309,730,730
24226,623,572,572
24227,223,496,496
24228,727,420,727
24229,710,167,710
24230,410,209,410
24231,769,790,769
24232,657,528,528
24233,366,636,366
24234,244,165,165
24235,608,566,608
24236,259,99,259
24237,193,300,193
24238,114,561,561
24239,691,61,61
24240,54,72,72
24241,49,60,60
24242,365,675,365
24243,312,549,549
24244,545,587,545
24245,395,87,87
24246,770,713,713
24247,512,791,512
24248,482,544,544
24249,510,58,58
24250,767,777,777
24251,344,246,344
24252,202,504,202
24253,736,402,736
24254,664,35,664
24255,323,625,625
24256,86,736,86
24257,208,441,441
24258,561,31,31
24259,488,687,687
24260,478,469,478
24261,290,508,508
24262,498,5,498
24263,40,771,40
24264,749,791,749
24265,382,108,382
24266,9,567,9
24267,757,372,372
24268,629,392,629
24269,182,250,250
24270,45,719,719
24271,222,533,533
24272,449,74,74
24273,727,44,727
24274,759,595,759
24275,585,387,387
24276,360,637,360
24277,750,104,750
24278,247,472,472
24279,747,732,732
24280,213,728,213
24281,273,624,273
24282,582,505,505
24283,347,552,552
24284,788,543,543
24285,58,585,585
24286,194,117,194
24287,245,711,711
24288,797,503,797
24289,152,312,152
24290,1,54,54
24291,313,64,313
24292,240,326,326
24293,647,232,232
24294,181,365,181
24295,589,412,589
24296,759,250,250
24297,228,406,406
24298,452,595,452
24299,780,385,385
24300,26,444,444
24301,145,367,367
24302,422,191,422
24303,113,41,41
24304,268,440,268
24305,477,567,477
24306,669,607,607
24307,268,584,268
24308,562,520,520
24309,598,330,598
24310,714,685,685
24311,164,552,164
24312,158,283,158
24313,146,654,654
24314,522,461,522
24315,401,631,631
24316,797,431,797
24317,588,118,588
